Name,Symbol,Side,Status,Filled,Total Qty,Price,Avg Price,Time-in-Force,Placed Time,Filled Time
IWM260306P00246000,IWM260306P00246000,Sell,Filled,2,2,@0.1000000000,0.1000000000,DAY,03/06/2026 12:38:03 EST,03/06/2026 12:38:03 EST
IWM260306P00246000,IWM260306P00246000,Sell,Filled,4,4,@0.0800000000,0.0800000000,DAY,03/06/2026 12:21:15 EST,03/06/2026 12:21:15 EST
IWM260306P00246000,IWM260306P00246000,Buy,Filled,1,1,0.0900000000,0.0900000000,DAY,03/06/2026 12:07:20 EST,03/06/2026 12:07:21 EST
IWM260306P00246000,IWM260306P00246000,Buy,Filled,2,2,0.0900000000,0.0900000000,DAY,03/06/2026 12:07:13 EST,03/06/2026 12:07:13 EST
IWM260306P00246000,IWM260306P00246000,Buy,Filled,2,2,0.0900000000,0.0900000000,DAY,03/06/2026 12:07:06 EST,03/06/2026 12:07:06 EST
SPY260306P00671000,SPY260306P00671000,Sell,Filled,1,1,1.1500000000,1.1500000000,DAY,03/06/2026 11:34:42 EST,03/06/2026 11:34:42 EST
SPY260306P00671000,SPY260306P00671000,Sell,Cancelled,0,1,0.700,,DAY,03/06/2026 11:26:35 EST,
SPY260306P00671000,SPY260306P00671000,Sell,Cancelled,0,1,@1.51,,DAY,03/06/2026 11:26:35 EST,
SPY260306P00671000,SPY260306P00671000,Sell,Filled,1,1,1.0800000000,1.0800000000,DAY,03/06/2026 11:24:08 EST,03/06/2026 11:24:08 EST
SPY260306P00671000,SPY260306P00671000,Sell,Cancelled,0,1,0.810,,DAY,03/06/2026 11:22:19 EST,
SPY260306P00671000,SPY260306P00671000,Sell,Cancelled,0,1,@1.34,,DAY,03/06/2026 11:22:19 EST,
SPY260306P00671000,SPY260306P00671000,Sell,Cancelled,0,2,@1.36,,DAY,03/06/2026 11:21:56 EST,
SPY260306P00671000,SPY260306P00671000,Sell,Cancelled,0,2,0.760,,DAY,03/06/2026 11:21:56 EST,
SPY260306P00671000,SPY260306P00671000,Sell,Cancelled,0,1,@1.64,,DAY,03/06/2026 11:14:50 EST,
SPY260306P00671000,SPY260306P00671000,Sell,Cancelled,0,1,0.680,,DAY,03/06/2026 11:14:50 EST,
SPY260306P00671000,SPY260306P00671000,Sell,Cancelled,0,1,@1.28,,DAY,03/06/2026 11:10:50 EST,
SPY260306P00671000,SPY260306P00671000,Sell,Cancelled,0,1,0.650,,DAY,03/06/2026 11:10:50 EST,
SPY260306P00671000,SPY260306P00671000,Sell,Cancelled,0,2,0.600,,DAY,03/06/2026 11:09:22 EST,
SPY260306P00671000,SPY260306P00671000,Sell,Cancelled,0,2,@1.50,,DAY,03/06/2026 11:09:22 EST,
SPY260306P00671000,SPY260306P00671000,Buy,Filled,1,1,0.8900000000,0.8900000000,DAY,03/06/2026 11:00:09 EST,03/06/2026 11:00:09 EST
SPY260306P00671000,SPY260306P00671000,Buy,Filled,1,1,0.8900000000,0.8900000000,DAY,03/06/2026 11:00:05 EST,03/06/2026 11:00:05 EST
IWM260306P00246000,IWM260306P00246000,Buy,Filled,1,1,0.0500000000,0.0500000000,DAY,03/06/2026 10:55:59 EST,03/06/2026 10:55:59 EST
IWM260306P00246000,IWM260306P00246000,Buy,Filled,1,1,0.0500000000,0.0500000000,DAY,03/06/2026 10:55:36 EST,03/06/2026 10:55:36 EST
IWM260306P00246000,IWM260306P00246000,Sell,Cancelled,0,9,@0.190,,DAY,03/06/2026 10:41:59 EST,
IWM260306P00246000,IWM260306P00246000,Sell,Cancelled,0,9,0.010,,DAY,03/06/2026 10:41:59 EST,
IWM260306P00246000,IWM260306P00246000,Buy,Filled,4,4,0.0500000000,0.0500000000,DAY,03/06/2026 10:41:17 EST,03/06/2026 10:41:17 EST
IWM260306P00246000,IWM260306P00246000,Sell,Filled,1,1,0.2900000000,0.2900000000,DAY,03/06/2026 09:58:08 EST,03/06/2026 09:58:08 EST
IWM260306P00246000,IWM260306P00246000,Buy,Filled,1,1,0.2800000000,0.2800000000,DAY,03/06/2026 09:47:34 EST,03/06/2026 09:47:34 EST
IWM260306P00246000,IWM260306P00246000,Buy,Filled,5,5,0.5000000000,0.5000000000,DAY,03/06/2026 09:35:40 EST,03/06/2026 09:35:40 EST
IWM260305P00256000,IWM260305P00256000,Sell,Filled,1,1,@0.4900000000,0.4900000000,DAY,03/05/2026 11:06:41 EST,03/05/2026 11:10:50 EST
IWM260305P00256000,IWM260305P00256000,Sell,Cancelled,0,1,@0.560,,DAY,03/05/2026 11:06:41 EST,
IWM260305P00256000,IWM260305P00256000,Sell,Filled,1,1,0.4300000000,0.4300000000,DAY,03/05/2026 11:06:21 EST,03/05/2026 11:06:21 EST
IWM260305P00256000,IWM260305P00256000,Sell,Filled,1,1,0.4000000000,0.4000000000,DAY,03/05/2026 11:04:44 EST,03/05/2026 11:04:45 EST
IWM260305P00256000,IWM260305P00256000,Buy,Filled,3,3,0.3200000000,0.3200000000,DAY,03/05/2026 11:03:04 EST,03/05/2026 11:03:05 EST
IWM260305P00256000,IWM260305P00256000,Sell,Filled,5,5,0.2600000000,0.2600000000,DAY,03/05/2026 10:50:45 EST,03/05/2026 10:50:45 EST
IWM260305P00256000,IWM260305P00256000,Buy,Filled,5,5,0.3500000000,0.3500000000,DAY,03/05/2026 10:41:13 EST,03/05/2026 10:41:13 EST
IWM260305P00256000,IWM260305P00256000,Sell,Filled,2,2,@0.4200000000,0.4200000000,DAY,03/05/2026 10:32:13 EST,03/05/2026 10:38:55 EST
IWM260305P00256000,IWM260305P00256000,Sell,Cancelled,0,2,@0.650,,DAY,03/05/2026 10:32:13 EST,
IWM260305P00256000,IWM260305P00256000,Sell,Filled,1,1,0.5400000000,0.5400000000,DAY,03/05/2026 10:31:54 EST,03/05/2026 10:31:54 EST
IWM260305P00256000,IWM260305P00256000,Sell,Filled,1,1,0.5100000000,0.5100000000,DAY,03/05/2026 10:31:42 EST,03/05/2026 10:31:42 EST
IWM260305P00256000,IWM260305P00256000,Sell,Filled,1,1,0.5000000000,0.5000000000,DAY,03/05/2026 10:30:56 EST,03/05/2026 10:30:56 EST
IWM260305P00256000,IWM260305P00256000,Buy,Filled,5,5,0.4300000000,0.4300000000,DAY,03/05/2026 10:30:17 EST,03/05/2026 10:30:17 EST
IWM260304C00264000,IWM260304C00264000,Sell,Cancelled,0,1,0.030,,DAY,03/04/2026 11:39:30 EST,
IWM260304C00264000,IWM260304C00264000,Sell,Cancelled,0,1,@0.180,,DAY,03/04/2026 11:39:30 EST,
IWM260304C00264000,IWM260304C00264000,Sell,Filled,1,1,0.2900000000,0.2900000000,DAY,03/04/2026 11:00:47 EST,03/04/2026 11:00:47 EST
IWM260304C00264000,IWM260304C00264000,Sell,Cancelled,0,1,@0.300,,DAY,03/04/2026 11:00:31 EST,
IWM260304C00264000,IWM260304C00264000,Sell,Cancelled,0,2,0.200,,DAY,03/04/2026 10:58:28 EST,
IWM260304C00264000,IWM260304C00264000,Sell,Cancelled,0,2,@0.440,,DAY,03/04/2026 10:58:28 EST,
IWM260304C00264000,IWM260304C00264000,Sell,Filled,2,2,@0.2500000000,0.2500000000,DAY,03/04/2026 10:58:10 EST,03/04/2026 10:58:10 EST
IWM260304C00264000,IWM260304C00264000,Sell,Filled,2,2,@0.2500000000,0.2500000000,DAY,03/04/2026 10:57:55 EST,03/04/2026 10:57:55 EST
IWM260304C00264000,IWM260304C00264000,Sell,Filled,2,2,@0.2400000000,0.2400000000,DAY,03/04/2026 10:57:36 EST,03/04/2026 10:57:37 EST
IWM260304C00264000,IWM260304C00264000,Sell,Filled,2,2,@0.2600000000,0.2600000000,DAY,03/04/2026 10:57:22 EST,03/04/2026 10:57:22 EST
IWM260304C00264000,IWM260304C00264000,Sell,Filled,2,2,@0.2500000000,0.2500000000,DAY,03/04/2026 10:56:35 EST,03/04/2026 10:56:35 EST
IWM260304C00264000,IWM260304C00264000,Sell,Filled,2,2,@0.2500000000,0.2500000000,DAY,03/04/2026 10:55:53 EST,03/04/2026 10:55:53 EST
IWM260304C00264000,IWM260304C00264000,Sell,Filled,2,2,@0.2600000000,0.2600000000,DAY,03/04/2026 10:55:29 EST,03/04/2026 10:55:29 EST
IWM260304C00264000,IWM260304C00264000,Sell,Filled,3,3,@0.2100000000,0.2100000000,DAY,03/04/2026 10:54:49 EST,03/04/2026 10:54:49 EST
IWM260304C00264000,IWM260304C00264000,Sell,Filled,3,3,@0.2400000000,0.2400000000,DAY,03/04/2026 10:51:30 EST,03/04/2026 10:51:30 EST
IWM260304C00264000,IWM260304C00264000,Buy,Filled,1,1,0.1300000000,0.1300000000,DAY,03/04/2026 10:48:35 EST,03/04/2026 10:48:35 EST
IWM260304C00264000,IWM260304C00264000,Buy,Filled,3,3,0.1300000000,0.1300000000,DAY,03/04/2026 10:48:14 EST,03/04/2026 10:48:14 EST
IWM260304C00264000,IWM260304C00264000,Buy,Filled,1,1,0.1600000000,0.1600000000,DAY,03/04/2026 10:35:04 EST,03/04/2026 10:35:04 EST
IWM260304C00264000,IWM260304C00264000,Buy,Filled,2,2,0.1600000000,0.1600000000,DAY,03/04/2026 10:34:39 EST,03/04/2026 10:34:39 EST
IWM260304C00264000,IWM260304C00264000,Buy,Filled,5,5,0.1800000000,0.1800000000,DAY,03/04/2026 10:34:22 EST,03/04/2026 10:34:22 EST
IWM260304C00264000,IWM260304C00264000,Buy,Filled,10,10,0.2100000000,0.2100000000,DAY,03/04/2026 10:33:47 EST,03/04/2026 10:33:48 EST
SPY260303P00666000,SPY260303P00666000,Sell,Filled,2,2,0.2500000000,0.2500000000,DAY,03/03/2026 11:05:37 EST,03/03/2026 11:05:37 EST
SPY260303P00666000,SPY260303P00666000,Sell,Filled,1,1,0.2800000000,0.2800000000,DAY,03/03/2026 11:05:06 EST,03/03/2026 11:05:06 EST
SPY260303P00666000,SPY260303P00666000,Sell,Filled,1,1,0.2800000000,0.2800000000,DAY,03/03/2026 11:04:35 EST,03/03/2026 11:04:36 EST
SPY260303P00666000,SPY260303P00666000,Buy,Filled,1,1,0.4700000000,0.4700000000,DAY,03/03/2026 10:59:57 EST,03/03/2026 10:59:57 EST
SPY260303P00666000,SPY260303P00666000,Buy,Filled,1,1,0.7200000000,0.7200000000,DAY,03/03/2026 10:35:58 EST,03/03/2026 10:35:58 EST
SPY260303P00666000,SPY260303P00666000,Buy,Filled,1,1,0.6600000000,0.6600000000,DAY,03/03/2026 10:35:45 EST,03/03/2026 10:35:46 EST
SPY260303P00666000,SPY260303P00666000,Buy,Filled,1,1,0.6700000000,0.6700000000,DAY,03/03/2026 10:35:45 EST,03/03/2026 10:35:45 EST
SPY260303P00667000,SPY260303P00667000,Sell,Filled,1,1,0.7800000000,0.7800000000,DAY,03/03/2026 10:15:31 EST,03/03/2026 10:15:32 EST
SPY260303P00667000,SPY260303P00667000,Sell,Filled,1,1,0.7900000000,0.7900000000,DAY,03/03/2026 10:11:49 EST,03/03/2026 10:11:49 EST
SPY260303P00667000,SPY260303P00667000,Sell,Cancelled,0,2,@1.16,,DAY,03/03/2026 10:09:22 EST,
SPY260303P00667000,SPY260303P00667000,Sell,Cancelled,0,2,0.700,,DAY,03/03/2026 10:09:22 EST,
SPY260303P00667000,SPY260303P00667000,Sell,Filled,1,1,0.8900000000,0.8900000000,DAY,03/03/2026 10:08:33 EST,03/03/2026 10:08:33 EST
SPY260303P00667000,SPY260303P00667000,Buy,Filled,1,1,0.7700000000,0.7700000000,DAY,03/03/2026 10:07:16 EST,03/03/2026 10:07:16 EST
SPY260303P00667000,SPY260303P00667000,Buy,Filled,1,1,0.7600000000,0.7600000000,DAY,03/03/2026 10:07:11 EST,03/03/2026 10:07:11 EST
SPY260303P00667000,SPY260303P00667000,Buy,Filled,1,1,0.7900000000,0.7900000000,DAY,03/03/2026 10:06:14 EST,03/03/2026 10:06:14 EST
SPY260302P00685000,SPY260302P00685000,Sell,Filled,1,1,@0.4600000000,0.4600000000,DAY,03/02/2026 13:41:57 EST,03/02/2026 13:43:09 EST
SPY260302P00685000,SPY260302P00685000,Sell,Cancelled,0,1,@0.670,,DAY,03/02/2026 13:41:57 EST,
SPY260302P00685000,SPY260302P00685000,Sell,Filled,2,2,@0.5000000000,0.5000000000,DAY,03/02/2026 13:39:03 EST,03/02/2026 13:41:36 EST
SPY260302P00685000,SPY260302P00685000,Sell,Cancelled,0,2,0.270,,DAY,03/02/2026 13:39:03 EST,
SPY260302P00685000,SPY260302P00685000,Buy,Filled,3,3,0.4400000000,0.4400000000,DAY,03/02/2026 13:20:40 EST,03/02/2026 13:20:40 EST
SPY260302C00687000,SPY260302C00687000,Sell,Cancelled,0,1,@0.910,,DAY,03/02/2026 10:47:43 EST,
SPY260302C00687000,SPY260302C00687000,Sell,Filled,1,1,@0.3600000000,0.3600000000,DAY,03/02/2026 10:47:43 EST,03/02/2026 10:53:04 EST
SPY260302C00687000,SPY260302C00687000,Sell,Cancelled,0,1,@0.690,,DAY,03/02/2026 10:39:06 EST,
SPY260302C00687000,SPY260302C00687000,Sell,Cancelled,0,1,0.380,,DAY,03/02/2026 10:39:06 EST,
SPY260302C00687000,SPY260302C00687000,Sell,Filled,1,1,0.4300000000,0.4300000000,DAY,03/02/2026 10:38:54 EST,03/02/2026 10:38:55 EST
SPY260302C00687000,SPY260302C00687000,Sell,Filled,1,1,0.4200000000,0.4200000000,DAY,03/02/2026 10:38:38 EST,03/02/2026 10:38:38 EST
SPY260302C00687000,SPY260302C00687000,Buy,Filled,3,3,0.3600000000,0.3600000000,DAY,03/02/2026 10:37:26 EST,03/02/2026 10:37:26 EST
SPY260302C00687000,SPY260302C00687000,Sell,Filled,1,1,0.7900000000,0.7900000000,DAY,03/02/2026 10:14:38 EST,03/02/2026 10:14:38 EST
SPY260302C00687000,SPY260302C00687000,Sell,Cancelled,0,1,@1.50,,DAY,03/02/2026 10:07:11 EST,
SPY260302C00687000,SPY260302C00687000,Sell,Cancelled,0,1,0.600,,DAY,03/02/2026 10:07:11 EST,
SPY260302C00687000,SPY260302C00687000,Sell,Cancelled,0,1,0.420,,DAY,03/02/2026 10:06:26 EST,
SPY260302C00687000,SPY260302C00687000,Sell,Cancelled,0,1,@0.820,,DAY,03/02/2026 10:06:26 EST,
SPY260302C00687000,SPY260302C00687000,Sell,Filled,1,1,0.5900000000,0.5900000000,DAY,03/02/2026 10:05:41 EST,03/02/2026 10:05:41 EST
SPY260302C00687000,SPY260302C00687000,Sell,Cancelled,0,2,0.420,,DAY,03/02/2026 10:04:32 EST,
SPY260302C00687000,SPY260302C00687000,Sell,Cancelled,0,2,@0.990,,DAY,03/02/2026 10:04:32 EST,
SPY260302C00687000,SPY260302C00687000,Sell,Filled,1,1,0.6600000000,0.6600000000,DAY,03/02/2026 10:03:54 EST,03/02/2026 10:03:54 EST
SPY260302C00687000,SPY260302C00687000,Sell,Filled,2,2,0.5400000000,0.5400000000,DAY,03/02/2026 10:02:50 EST,03/02/2026 10:02:50 EST
SPY260302C00687000,SPY260302C00687000,Sell,Cancelled,0,1,@1.02,,DAY,03/02/2026 09:57:29 EST,
SPY260302C00687000,SPY260302C00687000,Buy,Filled,1,1,@0.4200000000,0.4200000000,DAY,03/02/2026 09:57:29 EST,03/02/2026 09:57:30 EST
SPY260302C00687000,SPY260302C00687000,Sell,Cancelled,0,1,0.160,,DAY,03/02/2026 09:57:29 EST,
SPY260302C00687000,SPY260302C00687000,Sell,Cancelled,0,2,0.160,,DAY,03/02/2026 09:55:46 EST,
SPY260302C00687000,SPY260302C00687000,Sell,Cancelled,0,2,@0.700,,DAY,03/02/2026 09:55:46 EST,
SPY260302C00687000,SPY260302C00687000,Sell,Cancelled,0,2,0.160,,DAY,03/02/2026 09:55:01 EST,
SPY260302C00687000,SPY260302C00687000,Sell,Cancelled,0,2,@1.39,,DAY,03/02/2026 09:55:01 EST,
SPY260302C00687000,SPY260302C00687000,Buy,Filled,1,1,0.3900000000,0.3900000000,DAY,03/02/2026 09:53:05 EST,03/02/2026 09:53:06 EST
SPY260302C00687000,SPY260302C00687000,Buy,Filled,1,1,0.4200000000,0.4200000000,DAY,03/02/2026 09:53:00 EST,03/02/2026 09:53:00 EST
SPY260302C00687000,SPY260302C00687000,Buy,Filled,1,1,0.4200000000,0.4200000000,DAY,03/02/2026 09:52:58 EST,03/02/2026 09:52:58 EST
SPY260302C00687000,SPY260302C00687000,Buy,Filled,1,1,0.4300000000,0.4300000000,DAY,03/02/2026 09:52:57 EST,03/02/2026 09:52:57 EST
IWM260227P00259000,IWM260227P00259000,Sell,Cancelled,0,2,@0.140,,DAY,02/27/2026 15:10:21 EST,
IWM260227P00259000,IWM260227P00259000,Sell,Cancelled,0,2,0.010,,DAY,02/27/2026 15:10:21 EST,
IWM260227P00259000,IWM260227P00259000,Buy,Filled,1,1,0.0800000000,0.0800000000,DAY,02/27/2026 15:02:46 EST,02/27/2026 15:02:46 EST
IWM260227P00259000,IWM260227P00259000,Buy,Filled,1,1,@0.1400000000,0.1400000000,DAY,02/27/2026 14:50:47 EST,02/27/2026 14:51:10 EST
IWM260227P00259000,IWM260227P00259000,Sell,Cancelled,0,1,0.070,,DAY,02/27/2026 14:50:47 EST,
IWM260227P00259000,IWM260227P00259000,Sell,Cancelled,0,1,@0.220,,DAY,02/27/2026 14:50:47 EST,
IWM260227P00259000,IWM260227P00259000,Buy,Filled,1,1,0.1400000000,0.1400000000,DAY,02/27/2026 14:50:39 EST,02/27/2026 14:50:39 EST
IWM260227P00259000,IWM260227P00259000,Sell,Filled,1,1,@0.1800000000,0.1800000000,DAY,02/27/2026 14:42:41 EST,02/27/2026 14:42:41 EST
IWM260227P00259000,IWM260227P00259000,Buy,Filled,1,1,0.0900000000,0.0900000000,DAY,02/27/2026 14:38:57 EST,02/27/2026 14:38:57 EST
IWM260227P00259000,IWM260227P00259000,Sell,Cancelled,0,1,@0.180,,DAY,02/27/2026 14:13:29 EST,
IWM260227P00259000,IWM260227P00259000,Sell,Cancelled,0,1,0.090,,DAY,02/27/2026 14:13:29 EST,
IWM260227P00259000,IWM260227P00259000,Sell,Cancelled,0,1,@0.100,,DAY,02/27/2026 14:12:59 EST,
IWM260227P00259000,IWM260227P00259000,Sell,Cancelled,0,1,0.080,,DAY,02/27/2026 14:12:59 EST,
IWM260227P00259000,IWM260227P00259000,Sell,Cancelled,0,2,0.080,,DAY,02/27/2026 14:12:19 EST,
IWM260227P00259000,IWM260227P00259000,Sell,Cancelled,0,2,@0.360,,DAY,02/27/2026 14:12:19 EST,
IWM260227P00259000,IWM260227P00259000,Sell,Filled,1,1,@0.1800000000,0.1800000000,DAY,02/27/2026 14:10:04 EST,02/27/2026 14:10:04 EST
IWM260227P00259000,IWM260227P00259000,Sell,Filled,1,1,@0.1300000000,0.1300000000,DAY,02/27/2026 14:08:05 EST,02/27/2026 14:08:05 EST
IWM260227P00259000,IWM260227P00259000,Sell,Filled,1,1,@0.1200000000,0.1200000000,DAY,02/27/2026 14:07:54 EST,02/27/2026 14:07:54 EST
IWM260227P00259000,IWM260227P00259000,Buy,Filled,1,1,0.0800000000,0.0800000000,DAY,02/27/2026 14:03:52 EST,02/27/2026 14:03:52 EST
IWM260227P00259000,IWM260227P00259000,Buy,Filled,1,1,0.0900000000,0.0900000000,DAY,02/27/2026 14:03:44 EST,02/27/2026 14:03:44 EST
IWM260227P00259000,IWM260227P00259000,Sell,Filled,1,1,@0.1900000000,0.1900000000,DAY,02/27/2026 13:56:40 EST,02/27/2026 13:56:40 EST
IWM260227P00259000,IWM260227P00259000,Buy,Filled,1,1,0.1600000000,0.1600000000,DAY,02/27/2026 13:53:02 EST,02/27/2026 13:53:14 EST
IWM260227P00259000,IWM260227P00259000,Sell,Filled,1,1,@0.3400000000,0.3400000000,DAY,02/27/2026 13:23:31 EST,02/27/2026 13:23:31 EST
IWM260227P00259000,IWM260227P00259000,Sell,Filled,1,1,0.2600000000,0.2600000000,DAY,02/27/2026 13:05:39 EST,02/27/2026 13:05:39 EST
IWM260227P00259000,IWM260227P00259000,Sell,Filled,1,1,@0.2400000000,0.2400000000,DAY,02/27/2026 13:01:58 EST,02/27/2026 13:01:58 EST
IWM260227P00259000,IWM260227P00259000,Buy,Filled,1,1,0.2300000000,0.2300000000,DAY,02/27/2026 13:00:01 EST,02/27/2026 13:00:01 EST
IWM260227P00259000,IWM260227P00259000,Buy,Filled,1,1,0.2200000000,0.2200000000,DAY,02/27/2026 13:00:00 EST,02/27/2026 13:00:00 EST
IWM260227P00259000,IWM260227P00259000,Sell,Filled,1,1,@0.3400000000,0.3400000000,DAY,02/27/2026 12:47:13 EST,02/27/2026 12:47:13 EST
IWM260227P00259000,IWM260227P00259000,Sell,Filled,1,1,@0.3000000000,0.3000000000,DAY,02/27/2026 12:41:00 EST,02/27/2026 12:41:00 EST
IWM260227P00259000,IWM260227P00259000,Sell,Filled,1,1,0.2600000000,0.2600000000,DAY,02/27/2026 12:40:37 EST,02/27/2026 12:40:37 EST
IWM260227P00259000,IWM260227P00259000,Buy,Filled,1,1,0.2200000000,0.2200000000,DAY,02/27/2026 12:38:37 EST,02/27/2026 12:38:37 EST
IWM260227P00259000,IWM260227P00259000,Buy,Filled,1,1,0.2100000000,0.2100000000,DAY,02/27/2026 12:38:30 EST,02/27/2026 12:38:30 EST
IWM260227P00259000,IWM260227P00259000,Sell,Cancelled,0,1,0.200,,DAY,02/27/2026 10:55:58 EST,
IWM260227P00259000,IWM260227P00259000,Sell,Cancelled,0,1,@0.410,,DAY,02/27/2026 10:55:58 EST,
IWM260227P00259000,IWM260227P00259000,Buy,Filled,1,1,0.4200000000,0.4200000000,DAY,02/27/2026 10:32:51 EST,02/27/2026 10:32:51 EST
IWM260227P00259000,IWM260227P00259000,Buy,Filled,1,1,@0.3800000000,0.3800000000,DAY,02/27/2026 10:32:43 EST,02/27/2026 10:33:28 EST
IWM260227P00259000,IWM260227P00259000,Sell,Cancelled,0,1,@0.660,,DAY,02/27/2026 10:32:43 EST,
IWM260227P00259000,IWM260227P00259000,Sell,Cancelled,0,1,0.150,,DAY,02/27/2026 10:32:43 EST,
IWM260227P00259000,IWM260227P00259000,Sell,Cancelled,0,1,0.190,,DAY,02/27/2026 10:32:12 EST,
IWM260227P00259000,IWM260227P00259000,Sell,Cancelled,0,1,@0.470,,DAY,02/27/2026 10:32:12 EST,
IWM260227P00259000,IWM260227P00259000,Buy,Filled,1,1,@0.3900000000,0.3900000000,DAY,02/27/2026 10:32:12 EST,02/27/2026 10:32:29 EST
IWM260227P00259000,IWM260227P00259000,Buy,Filled,1,1,@0.3900000000,0.3900000000,DAY,02/27/2026 10:32:10 EST,02/27/2026 10:32:29 EST
IWM260227P00259000,IWM260227P00259000,Sell,Cancelled,0,1,0.170,,DAY,02/27/2026 10:32:10 EST,
IWM260227P00259000,IWM260227P00259000,Sell,Cancelled,0,1,@0.960,,DAY,02/27/2026 10:32:10 EST,
IWM260227P00259000,IWM260227P00259000,Buy,Filled,1,1,@0.3900000000,0.3900000000,DAY,02/27/2026 10:32:09 EST,02/27/2026 10:32:29 EST
IWM260227P00259000,IWM260227P00259000,Sell,Cancelled,0,1,0.130,,DAY,02/27/2026 10:32:09 EST,
IWM260227P00259000,IWM260227P00259000,Sell,Cancelled,0,1,@0.370,,DAY,02/27/2026 10:32:09 EST,
IWM260227P00258000,IWM260227P00258000,Sell,Filled,2,2,0.2600000000,0.2600000000,DAY,02/27/2026 10:06:25 EST,02/27/2026 10:06:25 EST
IWM260227P00258000,IWM260227P00258000,Sell,Cancelled,0,1,0.220,,DAY,02/27/2026 10:02:12 EST,
IWM260227P00258000,IWM260227P00258000,Sell,Cancelled,0,1,@0.720,,DAY,02/27/2026 10:02:12 EST,
IWM260227P00258000,IWM260227P00258000,Buy,Filled,1,1,@0.4100000000,0.4100000000,DAY,02/27/2026 10:02:12 EST,02/27/2026 10:02:12 EST
IWM260227P00258000,IWM260227P00258000,Sell,Cancelled,0,1,0.220,,DAY,02/27/2026 10:02:10 EST,
IWM260227P00258000,IWM260227P00258000,Buy,Filled,1,1,@0.4100000000,0.4100000000,DAY,02/27/2026 10:02:10 EST,02/27/2026 10:02:12 EST
IWM260227P00258000,IWM260227P00258000,Sell,Cancelled,0,1,@0.610,,DAY,02/27/2026 10:02:10 EST,
IWM260227P00258000,IWM260227P00258000,Sell,Cancelled,0,1,0.200,,DAY,02/27/2026 10:02:09 EST,
IWM260227P00258000,IWM260227P00258000,Sell,Cancelled,0,1,@0.580,,DAY,02/27/2026 10:02:09 EST,
IWM260227P00258000,IWM260227P00258000,Buy,Cancelled,0,1,@0.390,,DAY,02/27/2026 10:02:09 EST,
